11,6:03:37,75.1
12,6:03:38,75
13,6:03:39,74.7
14,6:03:40,72.1
15,6:03:41,70.8
16,6:03:42,69
17,6:03:43,67.5
18,6:03:44,66.9
19,6:03:45,65.9
20,6:03:46,65.2
21,6:03:47,65.2
22,6:03:48,65.4
23,6:03:49,65.9
24,6:03:50,66.1
25,6:03:51,67.4
26,6:03:52,68.8
27,6:03:53,69.4
28,6:03:54,71.5
29,6:03:55,73.4
30,6:03:56,74.9
31,6:03:57,77
32,6:03:58,78.3
33,6:03:59,80.6
34,6:04:00,83
35,6:04:01,85.4
36,6:04:02,86.4
37,6:04:03,89.8
38,6:04:04,91.6
39,6:04:05,94.2
40,6:04:06,96.9
41,6:04:07,98.3
42,6:04:08,101
43,6:04:09,103.6
44,6:04:10,104.7
45,6:04:11,107.4
46,6:04:12,110.6
47,6:04:13,112.8
48,6:04:14,116.4
49,6:04:15,120.4
50,6:04:16,121.7
51,6:04:17,127.2
52,6:04:18,131.5
53,6:04:19,133.2
54,6:04:20,138.3
55,6:04:21,141.8
56,6:04:22,142.7
