1,6:25:30,78.3
2,6:25:31,78.3
3,6:25:32,78.2
4,6:25:33,77.9
5,6:25:34,77.6
6,6:25:35,76.9
7,6:25:36,76.2
8,6:25:37,75.7
9,6:25:38,75
10,6:25:39,74.6
11,6:25:40,73.9
12,6:25:41,73.3
13,6:25:42,73
14,6:25:43,72.5
15,6:25:44,72.1
16,6:25:45,71.9
17,6:25:46,71.5
18,6:25:47,71.3
19,6:25:48,71
20,6:25:49,70.8
21,6:25:50,70.6
22,6:25:51,70.5
23,6:25:52,70.3
24,6:25:53,70.2
25,6:25:54,70.1
26,6:25:55,70
27,6:25:56,70
28,6:25:57,70
29,6:25:58,70
30,6:25:59,70
31,6:26:00,70
32,6:26:01,70
33,6:26:02,70.1
34,6:26:03,70.1
35,6:26:04,70.3
36,6:26:05,70.3
37,6:26:06,70.3
38,6:26:07,70.5
39,6:26:08,70.6
40,6:26:09,70.6
41,6:26:10,70.7
42,6:26:11,70.8
43,6:26:12,71
44,6:26:13,71.1
45,6:26:14,71.3
46,6:26:15,71.4
47,6:26:16,71.6
48,6:26:17,71.7
49,6:26:18,71.8
50,6:26:19,72
51,6:26:20,72.2
52,6:26:21,72.4
53,6:26:22,72.5
54,6:26:23,72.6
55,6:26:24,72.9
56,6:26:25,73.2
57,6:26:26,73.1
58,6:26:27,73.3
59,6:26:28,73.5
60,6:26:29,73.7
61,6:26:30,73.9
62,6:26:31,74.1
63,6:26:32,74.2
64,6:26:33,74.5
65,6:26:34,74.7
66,6:26:35,74.8
67,6:26:36,75.1
