1,6:30:45,80.7
2,6:30:46,80.7
3,6:30:47,80.7
4,6:30:48,80.6
5,6:30:49,80.6
6,6:30:50,80.6
7,6:30:51,80.4
8,6:30:52,79.9
9,6:30:53,79.5
10,6:30:54,78.8
11,6:30:55,78.3
12,6:30:56,77.6
13,6:30:57,76.9
14,6:30:58,76.4
15,6:30:59,75.6
16,6:31:00,74.9
17,6:31:01,74.1
18,6:31:02,73.3
19,6:31:03,73.2
20,6:31:04,72.7
21,6:31:05,72.1
22,6:31:06,71.3
23,6:31:07,71.1
24,6:31:08,70.5
25,6:31:09,69.8
26,6:31:10,69.4
27,6:31:11,69
28,6:31:12,68.2
29,6:31:13,67.6
30,6:31:14,67.4
31,6:31:15,67.1
32,6:31:16,66.5
33,6:31:17,66
34,6:31:18,65.3
35,6:31:19,65.2
36,6:31:20,64.7
37,6:31:21,64.4
38,6:31:22,63.9
39,6:31:23,63.4
40,6:31:24,63.2
41,6:31:25,62.8
42,6:31:26,62.4
43,6:31:27,62.1
44,6:31:28,61.7
45,6:31:29,61.3
46,6:31:30,61.2
47,6:31:31,60.9
48,6:31:32,60.5
49,6:31:33,60.3
50,6:31:34,60.1
51,6:31:35,59.8
52,6:31:36,59.6
53,6:31:37,59.4
54,6:31:38,59.1
55,6:31:39,59
56,6:31:40,58.8
57,6:31:41,58.7
58,6:31:42,58.5
59,6:31:43,58.3
60,6:31:44,58.1
61,6:31:45,58
62,6:31:46,58
63,6:31:47,57.9
64,6:31:48,57.7
65,6:31:49,57.6
66,6:31:50,57.5
67,6:31:51,57.4
68,6:31:52,57.3
69,6:31:53,57.2
70,6:31:54,57.2
71,6:31:55,57.2
72,6:31:56,57.1
73,6:31:57,57.1
74,6:31:58,57
75,6:31:59,57
76,6:32:00,57
77,6:32:01,57
78,6:32:02,57
79,6:32:03,57
80,6:32:04,57
81,6:32:05,57
82,6:32:06,56.9
83,6:32:07,56.9
84,6:32:08,56.9
85,6:32:09,56.9
86,6:32:10,56.9
87,6:32:11,57
88,6:32:12,57
89,6:32:13,57.1
90,6:32:14,57.1
91,6:32:15,57.2
92,6:32:16,57.1
93,6:32:17,57.2
94,6:32:18,57.3
95,6:32:19,57.3
96,6:32:20,57.4
97,6:32:21,57.4
98,6:32:22,57.4
99,6:32:23,57.4
100,6:32:24,57.5
101,6:32:25,57.6
102,6:32:26,57.7
103,6:32:27,57.7
104,6:32:28,57.7
105,6:32:29,57.8
106,6:32:30,57.9
107,6:32:31,57.9
108,6:32:32,58.1
109,6:32:33,58
110,6:32:34,58.3
111,6:32:35,58.6
112,6:32:36,58.8
113,6:32:37,59.2
114,6:32:38,59.8
115,6:32:39,60.2
116,6:32:40,60.8
117,6:32:41,61.7
118,6:32:42,62
119,6:32:43,62.9
120,6:32:44,63.5
121,6:32:45,64
