1,1:21:40,3.3
2,1:21:41,3.3
3,1:21:42,3.3
4,1:21:43,3.3
5,1:21:44,3.3
6,1:21:45,3.4
7,1:21:46,3.4
8,1:21:47,3.4
9,1:21:48,3.4
10,1:21:49,3.4
11,1:21:50,3.4
12,1:21:51,3.4
13,1:21:52,3.4
14,1:21:53,3.4
15,1:21:54,3.4
16,1:21:55,3.5
17,1:21:56,3.5
18,1:21:57,3.5
19,1:21:58,3.5
20,1:21:59,3.5
21,1:22:00,3.5
22,1:22:01,3.6
23,1:22:02,3.6
24,1:22:03,3.6
25,1:22:04,3.6
26,1:22:05,3.6
27,1:22:06,3.7
28,1:22:07,3.7
29,1:22:08,3.7
30,1:22:09,3.7
31,1:22:10,3.7
32,1:22:11,3.7
33,1:22:12,3.8
34,1:22:13,3.8
35,1:22:14,3.8
36,1:22:15,3.8
37,1:22:16,3.8
38,1:22:17,3.9
39,1:22:18,3.9
40,1:22:19,3.9
41,1:22:20,3.9
42,1:22:21,3.9
43,1:22:22,3.9
44,1:22:23,3.9
45,1:22:24,3.9
46,1:22:25,4
47,1:22:26,3.9
48,1:22:27,4
49,1:22:28,4
50,1:22:29,4.1
51,1:22:30,4
52,1:22:31,4
53,1:22:32,4
54,1:22:33,4.1
55,1:22:34,4.1
56,1:22:35,4.1
57,1:22:36,4.1
58,1:22:37,4.1
59,1:22:38,4.1
60,1:22:39,4.1
61,1:22:40,4.1
62,1:22:41,4.1
63,1:22:42,4.1
64,1:22:43,4.2
65,1:22:44,4.1
66,1:22:45,4.2
67,1:22:46,4.2
68,1:22:47,4.2
69,1:22:48,4.2
70,1:22:49,4.2
71,1:22:50,4.2
72,1:22:51,4.2
73,1:22:52,4.2
74,1:22:53,4.3
75,1:22:54,4.3
76,1:22:55,4.3
77,1:22:56,4.3
78,1:22:57,4.3
79,1:22:58,4.3
80,1:22:59,4.3
81,1:23:00,4.3
82,1:23:01,4.4
83,1:23:02,4.3
84,1:23:03,4.4
85,1:23:04,4.4
86,1:23:05,4.4
87,1:23:06,4.4
88,1:23:07,4.4
89,1:23:08,4.5
90,1:23:09,4.5
91,1:23:10,4.5
92,1:23:11,4.5
93,1:23:12,4.5
94,1:23:13,4.5
95,1:23:14,4.5
96,1:23:15,4.5
97,1:23:16,4.5
98,1:23:17,4.6
99,1:23:18,4.6
100,1:23:19,4.6
101,1:23:20,4.6
102,1:23:21,4.6
103,1:23:22,4.6
104,1:23:23,4.6
105,1:23:24,4.6
106,1:23:25,4.7
107,1:23:26,4.7
108,1:23:27,4.7
109,1:23:28,4.7
110,1:23:29,4.7
111,1:23:30,4.7
112,1:23:31,4.7
113,1:23:32,4.7
114,1:23:33,4.7
115,1:23:34,4.8
116,1:23:35,4.8
117,1:23:36,4.8
118,1:23:37,4.8
119,1:23:38,4.8
120,1:23:39,4.8
121,1:23:40,4.8
122,1:23:41,4.8
123,1:23:42,4.8
124,1:23:43,4.9
125,1:23:44,4.9
126,1:23:45,4.9
127,1:23:46,4.9
128,1:23:47,4.9
129,1:23:48,4.9
130,1:23:49,5
131,1:23:50,5
132,1:23:51,5
133,1:23:52,5
134,1:23:53,5
135,1:23:54,5
136,1:23:55,5
137,1:23:56,5.1
138,1:23:57,5.1
139,1:23:58,5.1
140,1:23:59,5.1
141,1:24:00,5.1
142,1:24:01,5.1
143,1:24:02,5.2
144,1:24:03,5.2
145,1:24:04,5.1
146,1:24:05,5.2
147,1:24:06,5.2
148,1:24:07,5.2
149,1:24:08,5.2
150,1:24:09,5.2
151,1:24:10,5.2
152,1:24:11,5.3
153,1:24:12,5.2
154,1:24:13,5.3
155,1:24:14,5.3
156,1:24:15,5.3
157,1:24:16,5.3
158,1:24:17,5.3
159,1:24:18,5.3
160,1:24:19,5.3
161,1:24:20,5.3
162,1:24:21,5.4
163,1:24:22,5.4
164,1:24:23,5.4
165,1:24:24,5.4
166,1:24:25,5.4
167,1:24:26,5.4
168,1:24:27,5.4
169,1:24:28,5.4
170,1:24:29,5.5
171,1:24:30,5.5
172,1:24:31,5.5
173,1:24:32,5.5
174,1:24:33,5.5
175,1:24:34,5.5
176,1:24:35,5.5
177,1:24:36,5.6
178,1:24:37,5.6
179,1:24:38,5.6
180,1:24:39,5.6
181,1:24:40,5.6
182,1:24:41,5.6
183,1:24:42,5.6
184,1:24:43,5.6
185,1:24:44,5.7
186,1:24:45,5.6
187,1:24:46,5.7
188,1:24:47,5.7
189,1:24:48,5.7
190,1:24:49,5.7
191,1:24:50,5.7
192,1:24:51,5.8
193,1:24:52,5.8
194,1:24:53,5.8
195,1:24:54,5.8
196,1:24:55,5.8
197,1:24:56,5.8
198,1:24:57,5.9
199,1:24:58,5.8
200,1:24:59,5.8
201,1:25:00,5.9
202,1:25:01,5.9
203,1:25:02,5.9
204,1:25:03,5.9
205,1:25:04,5.9
206,1:25:05,5.9
207,1:25:06,6
208,1:25:07,5.9
209,1:25:08,6
210,1:25:09,6
211,1:25:10,6
212,1:25:11,6
213,1:25:12,6.1
214,1:25:13,6.1
215,1:25:14,6.1
216,1:25:15,6.1
217,1:25:16,6.1
218,1:25:17,6.1
219,1:25:18,6.1
220,1:25:19,6.1
221,1:25:20,6.1
222,1:25:21,6.2
223,1:25:22,6.2
224,1:25:23,6.2
225,1:25:24,6.2
226,1:25:25,6.2
227,1:25:26,6.3
228,1:25:27,6.3
229,1:25:28,6.2
230,1:25:29,6.3
231,1:25:30,6.3
232,1:25:31,6.3
233,1:25:32,6.3
234,1:25:33,6.3
235,1:25:34,6.3
236,1:25:35,6.4
237,1:25:36,6.4
238,1:25:37,6.4
239,1:25:38,6.5
240,1:25:39,6.4
241,1:25:40,6.5
242,1:25:41,6.5
243,1:25:42,6.5
244,1:25:43,6.5
245,1:25:44,6.6
246,1:25:45,6.6
247,1:25:46,6.6
248,1:25:47,6.6
249,1:25:48,6.6
250,1:25:49,6.7
251,1:25:50,6.7
252,1:25:51,6.8
253,1:25:52,6.7
254,1:25:53,6.8
255,1:25:54,6.8
256,1:25:55,6.8
257,1:25:56,6.9
