1,2:37:21,78.1
2,2:37:22,78.1
3,2:37:23,78.1
4,2:37:24,78.1
5,2:37:25,78.1
6,2:37:26,78.1
7,2:37:27,78.1
8,2:37:28,78.2
9,2:37:29,78.2
10,2:37:30,78.2
11,2:37:31,78.2
12,2:37:32,78.2
13,2:37:33,78.2
14,2:37:34,78.2
15,2:37:35,78.2
16,2:37:36,78.2
17,2:37:37,78.2
18,2:37:38,78.2
19,2:37:39,78.2
20,2:37:40,78.2
21,2:37:41,78.3
22,2:37:42,78.3
23,2:37:43,78.4
24,2:37:44,78.4
25,2:37:45,78.5
26,2:37:46,78.6
27,2:37:47,78.7
28,2:37:48,78.7
29,2:37:49,78.8
30,2:37:50,78.9
31,2:37:51,78.9
32,2:37:52,78.9
33,2:37:53,78.8
34,2:37:54,78.8
35,2:37:55,78.8
36,2:37:56,78.9
37,2:37:57,79
38,2:37:58,79
39,2:37:59,79.1
40,2:38:00,79.2
41,2:38:01,79.3
42,2:38:02,79.3
43,2:38:03,79.4
44,2:38:04,79.4
45,2:38:05,79.5
46,2:38:06,79.5
47,2:38:07,79.4
48,2:38:08,79.4
49,2:38:09,79.3
50,2:38:10,79.3
51,2:38:11,79.4
52,2:38:12,79.5
53,2:38:13,79.6
54,2:38:14,79.7
55,2:38:15,79.8
56,2:38:16,79.9
57,2:38:17,79.9
58,2:38:18,80
59,2:38:19,80
60,2:38:20,80.1
61,2:38:21,80.2
62,2:38:22,80.2
63,2:38:23,80.3
64,2:38:24,80.3
65,2:38:25,80.4
66,2:38:26,80.4
67,2:38:27,80.4
68,2:38:28,80.4
69,2:38:29,80.4
70,2:38:30,80.4
71,2:38:31,80.4
72,2:38:32,80.5
73,2:38:33,80.5
74,2:38:34,80.6
75,2:38:35,80.6
76,2:38:36,80.7
77,2:38:37,80.7
78,2:38:38,80.8
79,2:38:39,80.8
80,2:38:40,80.9
81,2:38:41,80.9
82,2:38:42,80.9
83,2:38:43,81
84,2:38:44,81
